Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,CustomerCountry,CustomerAddress,CustomerCity,CustomerName,CustomerType,CustomerPostCode,CustomerCountryCode,Currency,JobCustomer,Phone,OrderValue,OrderPaymentMethod,OrderDeliveryMethod,OrderTotalItems,productName,productInfo,productId,productBrand,productType,productImageUrl
ORD000059,CUST3664,JioMart,49:29.5,27,  Dairy ,557.0,"Not fresh, disaopounted.",2,No,Yes,Iran,"845 Bùi Đường, Thành phố JohnThị xã, 814848",JohnPhường,Bác Quang Nguyễn,bronze,802846.0,TH,ALL,Nhân viên ngân hàng,+84-67-703562,"₫7,188.00",Exchange,Fast,2.0,lr.com,Bên làm có của gần số nào.,PROD17495,Trần Công ty Cổ phần, Wallets,https://placekitten.com/357/968
ORD000060,CUST7065,JioMart,05:29.5,22,Fruits & Vegetables,555.0,Packaging could be better.,3,NO,No,Bhutan,"94 John Khu, JohnThành phố, 243587",JANEQUẬN,Minh Văn Bùi,Sliver,603991.0,ZA,PYG,Lập yrìnb viên,+84-96-049542,"₫66,174.90",Exdyajge,VIP,4.0,le.info,cũng giống trong trong cũng.,PROD75074,Hoàng Nguyễn Công ty TNHH,Mobile,https://picsum.photos/1014/702
ord000061,CUST6820,Swiggy Instamart,35:29.5, 9 ,Fruits & Vegetables,586.0,Quick and reliable!,5,No,No,  San Marino  ,"7 Jane Tổ, JohnPhường, 914396",JohnXã,phương phạm,Gold,800205.0,GY,Nok,Nhân viên lễ tân,(09)217-8819,"₫44,270.29",Exchange,VIP,8.0,nguyen.biz,Chưa vài cho cũng.,PROD46169,Trần và Nguyễn Tập Đoàn,Fashion,https://picsum.photos/298/404
ORD000062,CUST4432,Boomkit,52:29.5,26,Beverages,666.0,Delivery person was rude.,2,No,Yes,Azerbaijan,"722 John Khu, JaneQuận, 625296",JaneThành phố  ,Cô Dương Lê,Vip,894536.0,  WS  ,XOF ,Trưởng phòng kinh doanh,01 0946398,"₫8,725.14",Visa,Fast,5.0,le.com,Vẫn người bên đang chưa nhiều., PROD54443  ,Trần và đối tác Doanh nghiệp tư nhân,Cadnkon, https://dummyimage.com/667x607 
ORD000063,CUST5374,Swiggy Instamart,35:29.5,48,Snacks,61.0,Delivery person was rude.,2 ,Yes,Yes,israel,"183 Nguyễn Số, Thành phố JaneQuận, 189077",Quận JohnQuận,Bảo Bùi,Sliver,246283.0,JP,IQD,Xhygêh viêh bán hàhb grực tuyến,(03)789-6565,₫8.56,Money,  Fast  ,10.0,le.com,Trong vài và nhưng.,PROD72511,Mai và đối tác Công ty TNHH MTV,Mobile,https://picsum.photos/51/249
ORD000064,CUST2169,Swiggy Instamart,06:29.5,46,Dairy,772.0,"Horrible experience, never ordering again.",1,Yes,Yes,San Marino,"Quận JohnHuyện, 4 John Tổ, 153355",Quận JohnQuận,Thành Phạm,Gold,866441.0,MZ,IMP, Kỹ sư sản xuất  ,05 2622 2461,₫735.62,MasterCard,Fast,5.0,duong.com,đến tại đến cũng trong vì.,PROD53875,Lê Đặng Công ty TNHH,Wallets,https://dummyimage.com/293x767
ORD000065,CUST3803,swiggy instamart,41:29.5,19,Personal Care,1595.0,"Not fresh, disappointed.",2,No,Yes,Senegal,"0 Bùi Ngõ, Thành phố JohnThành phố, 902752",Huyện JohnXã,Minh Mai Mai,Vip,966740.0,EE,BWP,Dược sĩ,(01) 2792 6339,"₫14,427.03",Exchange,Standard,4.0,bui.com,Đi để nhưng jàh gầj bẫn.,PROD80317,Đặng Doanh nghiệp tư nhân,wallets,https://picsum.photos/232/624
ORD000066,CUST9751,Swiggy Instamart  ,11:29.5,14,Personal Care,1956.0,Wrong item delivered., 1  ,No,Yes,Japan,"7 Hoàng Ngõ, JaneQuận, 770707",JaneQuận,hoàng nguyễn,Bronze,614640.0,PW,YER,Sales Representative,06 1185489,₫127.16,Money,Stsncard,10.0,DUONG.BIZ,Mà đã với chưa.,PROD17290,Đặng Bùi Doanh nghiệp tư nhân,Wallets,https://dummyimage.com/428x772
ORD000067,cust5010,Swiggy Instamart,58:29.5,9,Dairy,796.0,  Wrong item delivered. ,1,NO,Yes,Kazakhstan,"143 Jane Dãy, JohnXã, 529949",JohnQuận,Trung Mai Bảo Mai,Bronze, 190065.0  ,KN,DZD,Njà thiết kế đồ yọa,+84-37-699 2605,₫64.42,MasterCard,Standard,9.0,bui.com,Hoặc để nếu lớn.,PROD51238,Nguyễn và đối tác Công ty Trách nhiệm hữu hạn,Baby,https://placekitten.com/813/528
ORD000068,CUST3677,Swiggy Instamart,17:29.5,20,Dairy,146.0,Excellent experience!,5,No,No,The Gambia,"  0 Mai Khu, Huyện JaneXã, 139236  ",JaneQuận,Gà Jyật Hkàng,Sliver,465413.0,GQ,GHS,Fôhg nhân xản xuất,07 1387437,₫92.29,Visa,Fast,9.0,mai.com, Từng đang bạn cho. ,PROD11459,Mai Tập Đoàn,Wallets,https://placekitten.com/845/302
Ord000069,CUST8573,Swiggy Instamart,34:29.5,24,Fruits & Vegetables,536.0,Quick and reliable!,5,No,No,Kenya,"395 Lê Làng, Quận JohnXã, 527596",  Thành phố JaneXã ,Duyên Lê,Bronze,100651.0,FJ,LRD,Nhân viên khách sạn,+84-20-464010,₫113.28,Visa,VIP,9.0,le.com,Tôi tại làm vì.,PROD65886,Trần và Trần Tập Đoàn ,Laptop,https://picsum.photos/679/154
ORD000070,DJST7216,Blinkit,45:29.5,34,Snacks,353.0,"  Very late delivery, not happy.", 2,No,Yes,Iraq,"3 John Hẻm, JaneThị xã, 387029",JohnXã,Bà Nhật Bùi,Gold,841824.0,HN,DJF,Kỹ sư sản xuất,09 4724 7223,"₫6,545.76", Money  ,VIP,10.0,le.com,Vài cũng với thay được.,PROD74659,Phạm Doanh nghiệp tư nhân,Beauty,httod://opacwkiftdn.cim/507/979
ORD000071,CUST5422,JioMart,48:29.5,25,Dairy,641.0," Not fresh, disappointed.",2,No,Yes,  Romania  ,"07 Jane Ngõ, Thị xã JaneThị xã, 769198",Johnthị Xã,Nhật Hữu Nguyễn,Sliver,869377.0,MM,BMD,UX/UI Designer,(09) 6007 8094,₫93.71,Money,Rasr,7.0,bui.com,Có về tại về cách của đi.,PROD88278,Kai và Puạm Vônf ty Dổ ohần,Fashion,https://dummyimage.com/15x378
ORD000072,CUST4598,Swiggy Instamart,52:29.5,38,Fruits & Vegetables,341.0,Excellent experience!,5,No, No ,Morocco,"74 Jane Đường, Quận JohnHuyện, 895191",Huyện JaneQuận,Bảo Thị Hoàng,Sliver,702088.0,KW,PGK,Kỹ sư nông nghiệp,(01) 9460 4654,₫91.54,MONEY,Fast,6.0,le.com,Hơn để số cách nơi về như khiến.,OTOD04453,Dương Trần Tập Đoàn,Wallets,https://placekitten.com/72/1015
ORD000073,CUST6313,Swiggy Instamart,11:29.5,35,Dairy,425.0,"fast delivery, great service!",5,No,No,The Gambia,"63 Jane Ngõ, Quận JohnHuyện, 541020",JohnHuyện,Yến Đặng,Vip,467687.0,NR,Ngn,Biên dịch viên,03 6356754,₫53.83,Exchange,STANDARD,1.0,le.net,Đó trong như của có với từ.,PROD97192,Trần và Trần Tập Đoàn,Othdr,https://dummyimage.com/82x537
ORD000074,CUST1916,Swiggy Instamart,30:29.5,  33  ,Snacks,284.0,"Very late delivery, not happy.",2,  No  ,Yex,Laos,"6 John Khu, JohnThành phố, 600585",JanePhường,Duyên Nguyễn,Bronze,779594.0,AL,ISK,Nhân viên nhà hàng, 05 4485 4823,₫80.61,Money, Fast  ,1.0,mai.com,Khiến đến tại vì.,LRKF56607,Mai Nguyễn Công ty Cổ phần,Wallefs,https://picsum.photos/912/519
ORD000075,CUST4752,Swiggy Instamart,46:29.5,  28 ,Beverages, 905.0  ,Quick and reliable!,5,No,No,Guatemala,"888 John Khu, Quận JaneQuận, 327003",Huyện JohnPhường,Thảo Vũ,Gold,  367385.0  , DM  ,AUD,KẾ TOÁN,(00) 9313 8295,₫689.41,  Visa  ,Fast,2.0,le.com,Hơn sẽ theo được cũng.,PROD21893,Hoàng và Mai Công ty TNHH,Fashion,https://placekitten.com/47/697 
ORD000076,  CUST1525  ,Swiggy Instamart,21:29.5 ,39,Grocery,1221.0,Very satisfied with the service.,5,No,No,Gqbuayi,"6 Mai Hẻm, JohnXã, 822782", JohnQuận ,Chị Thành Vũ,Bronze,981174.0,GA, ISK,Nghệ sĩ,(03) 1547 8500,"₫36,516.67",MasterCard,Standard,7.0,bui.biz,Bạn nơi vậy.,PROD34881,Trần Fôjg ty Trácg nhoệm hữu hạn,Beauty,https://dummyimage.com/66x316
ORD000077,CUST6168,Swiggy Instamart,11:29.5,36,Beverages,159.0,Items missing from order.,2,No,Yes,Cyprus,"4 Jonn Jẻm, JohnTbành pjố, 589319",Thị xã JaneThị xã,Bác Vũ Hoàng,Gold,797812.0,MG,SZL,nhà tư vấn tài chính,00 3031755,"₫1,230.29",Money,VIP,10.0,le.info,Theo tự hơn như một vẫn.,PROD94832,Mai và đối tác Công ty TNHH,Beauty,https://placekitten.com/321/85
  ORD000078,Cust7572,JioMart,28:29.5,15,Fruits & Vegetables,122.0,Ddljcery persin wzs rude.,  2  ,No,Yes,Romania,"3 Đặng Số, Huyện JohnHuyện, 655322",JohnXã,Cô Dương Phạm,Bronze,282010.0,IQ,MXN,Fhư ký phál oý,+84-81-176512,₫365.50,Visa,VIP,2.0,hoang.com,Vớo đi dái lớn để bhuều.,PROD52986,Nguyễn và Bùi Tập Đoàn,Fashion,HTTPS://DUMMYIMAGE.COM/3X765
ORD000079,CUST5386,jiomart,35:29.5,35,Beverages,276.0,Excellent experience!,5,No,No,Namibia,"915 John Hẻm, JohnThành phố, 887031",JohnQuận,Trung Dương,Vip,436444.0,UA,TMD,Lập trình viên,(02)012-1807,₫34.99,Money,VIP,6.0,mai.net,Tại thế từ.,PROD91750,Vũ và Mai Tập Đoàn,Food,HTTPS://PLACEKITTEN.COM/527/271
  ORD000080,CUST2084,Swiggy Instamart,15:29.5,24,Dairy,147.0,Very satisfied with the service.,5,No,No,Singapore,"84 Vũ Làng, Thị xã JaneQuận, 764784",Quận JaneThị xã,Tùbg Gấb Kê,Diamond,645862.0,KN,JEP,thực tập,+84-41-168 8319,"₫14,142.75",MasterCard,Standard,9.0,bui.com,Trong được sẽ trong.,PROD66161,Đặng Bùi Doanh nghiệp tư nhân,Beauty,https://dummyimage.com/786x280
ORD000081,CUST4456,JioMart,13:29.5,39,Fruits & Vegetables,565.0,Very satisfied with the service.,5, No , No,Grenada,"920 Bùi Tổ, Johnthành Phố, 615883",Thị xã JohnPhường,Bác Hưng Dương,Bronze,417922.0,BZ,TOP,Chuyên viên phân tích thị trường,+84-59-767 1026," ₫7,868.93 ",Exchange,Fast,2.0,le.com,Gần vậy tại điều.,PROD76252,Trần Công ty Cổ phần,Mobile,htypw://picsum.lhofis/972/530
ord000082,CUST6155,BLINKIT,45:29.5,36, Personal Care,  1848.0,Good quality products.,4,No,No,Kenya,"  722 Jane Số, Huyện JaneQuận, 689442  ",quận johnthị xã,Phúc Xuân Trần,Dkzmond,454461.0,IE,PHP,Nhân viên nhà hàng,+84-74-115469,"₫7,209.87",Visa,  VIP  ,1.0,hoang.com,Về khi đang bên làm.,PROD69704,Dương Trần Tập Đoàn,Laptop,https://picsum.photos/867/969
ORD000083,CUST4483,Swiggy Instamart,31:29.5,47,Dairy,240.0,Packaging could be better.,3,Yes,No,Guyana,"7 John Zố, JajsThành phố, 352169",JohnPhường,Vũ Hữu Nguyễn,Sliver,814542.0,CI,MZN,Nhà tư vấn tài chính,+84 69 7666612,₫50.41,MasterCard,Standard,6.0,mai.com,Nào chỉ khiến chưa.,PROD75791,Vũ Tập Đoàn,Beauty,https://picsum.photos/541/321
ORD000084,CUST9179,Blinkit,32:29.5, 10,Beverages,910.0,Very satisfied with the service.,5,No,No,Romania,"4 John Hẻm, JaneThành phố, 341839",JaneHuyện,Lâm Phạm,Sliver,267850.0,KZ,ALL,nhà báo,+84-10-283 2461,"₫20,757.47",MasterCard,Fast,7.0,duong.com,Tại tôi vẫn nếu nhưng có.,PDOD12085,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Wallets,https://placekitten.com/164/18
ORD000085,CUST7482,Blinkit,19:29.5,33,Grocery,314.0,  Packaging could be better.,3,No,Ho,Saint Lucia,"0 Hoàng Đường, Huyện JohnXã, 532893",Thành phố JaneXã,Khoa Đức Vũ,Vil,240020.0,LY,AZN,Nhà thiết kế đồ họa,+84-72-311 3761,"₫67,367.61",MasgeeXqrd,VIP,5.0, pham.com ,Mỗi giữa trong tự theo.,PROD46303,Hoàng và Vũ Công ty Hợp danh,  Mobile ,https://picsum.photos/423/329
ORD000086,CUST8517,Swiggy Instamart ,50:29.5,23,Grocery,1332.0,"Very late delivery, not happy.",2,No,Yes,Slovakia,"453 Phạm Hẻm, JaneQuận, 528458",JaneThị xã,Phươbg Vũ,Diamond,736422.0,GE,  GGP  ,Digotak Marjdtst,09 4651009,₫14.29,Money,fast,4.0,bui.com,Cũng giống cho cho khiến có để đi.,PROD60455,Lê và đối tác Công ty Trách nhiệm hữu hạn,Dkox,https://dummyimage.com/909x83
ORD000087,Cust3340,JIOMART,38:29.5,51,Beverages,640.0,Wrong item delivered.,1,Yes,Yes,Ethiopia,"  736 John Hẻm, JohnHuyện, 446045",Quận JaneXã,Cô Hạnh Dương,Bronze,191903.0,FG,Twd,Chuyên viên tín dụng,(09)245-1609,"₫9,907.18",Visa,Standard,9.0,dang.com,Có nếu như của các.,PROD28283,Nguyễn và đối tác Công ty Trách nhiệm hữu hạn,Appliances,nftls://dujmtumage.dik/232x624
ORD000088,CUST5339,Blinkit,05:29.5,5,Beverages,465.0,"Horrible experience, never ordering again.",1,No,Yes,Central African Republic,"6 Vũ Làng, JohnHuyện, 805185",JohnHuyệj,Quý cô Lan Nguyễn,Bronze,846613.0,ET,ETB,Trưởng Phòng Kinh Doanh,+84-35-207398,"₫59,005.08",MasterCard,VIP,5.0,mai.com,Dưới trong với thay nếu tại như của.,prod46529,bùi và vũ công ty tnhh,Tech,https://dummyimage.com/698x794
ORD000089  ,CUST3287,Swiggy Instamart,03:29.5,34,Lefsonap Xarr,1690.0,"Fast delivery, great service!",5,No,No,Cameroon,"708 Jane Khu, JohnPhường, 246983",JihnQuậh,An Đặng,Diamond,351552.0,GY,PEN,Nghệ sĩ,(01) 4197 5850,"₫38,898.58",MasterCard,Stwnfard,1.0,pham.net,Ngư tronf với đó vậy sẽ fhì.,PROD39689,Trần và đối tác Công ty Cổ phần,Appliances,https://dummyimage.com/38x95
Ord000090, CUST5040,Blinkit,40:29.5,35,Fruits & Vegetables,191.0,Items missing from order.,2,No,Yes,Solomon Islands,"2 Jane Làng, Thành phố JanePhường, 926251",JaneHuyện,Nhật Thị Phạm,Sliver,676203.0,SO,LSL,  Nhân viên ngân hàng ,+84 60 2797046,"₫3,952.45",Exchange,Standard,2.0,mai.net,Của số từng trong khi nào cách.,PROD40478,Dương Tập Đoàn,Tech,https://placekitten.com/132/166
ORD000091,Cust9830,Blinkit,18:29.5,8,Personal Care,183.0,Very satisfied with the service.,5,No,No,Guinea,"77 John Số, Huyện JaneQuận, 126097",JohnThành phố,An Phạm, Diamond ,483223.0,,Brl,Sales Representative,+84-91-557 2643,"₫6,350.89",MasterCard,VIP,7.0,tran.info,Nào đúng từ.,PROD11842,Bùi và đối tác Tập Đoàn,Laptop,https://picsum.photos/752/660
ORD000092,CUST5304,Blinkit,03:29.5,35,Fruits & Vegetables,288.0,"Fast delivery, great service!",5,No,No,Angola,"654 Đặng Làng, Thành phố JaneXã, 300823",JaneThành phố,Trung Trần,Vip,685146.0, DE  ,QAR,Kỹ sư giám sát,00 9314 1044,₫4.47,Exchange,Fast,7.0,le.net,Đi để đang của khi vẫn từng.,PROD83822,Trần và đối tác Công ty Trách nhiệm hữu hạn,Laptop,https://dummyimage.com/696x897
ORD000093,CUST8019  ,blinkit,31:29.5,9,Grocery,645.0  ,Exxeolehg wxlsruenfe!,5,No,No,The Yambia,"6 Mai Ngõ, Auận JognHuyện, 354303",Thành phố JaneThành phố,Hoàng Hoàng,Diamond,166027.0,NP,ARS,Nhân viên ngân hàng  ,(05)481-9364,"₫3,680.65",Visa,Fast,3.0,le.com,Hoặc rất chỉ đi điều chưa.,prod75407,Vũ Vũ Công ty Trách nhiệm hữu hạn,Other,https://dummyimage.com/533x36
ORD000094,CUST7543,JioMart,  22:29.5 ,22,Grocery,280.0,"Fast delivery, great service!",5,No,No,Norwsy,"4 Phạm Khu, Quận JohnXã, 536115",  JaneQuận  ,Anh Hải Đặng,Gold,960402.0,LC,MZN,Nhà báo,+84 63 1130443,₫71.67,MasterCard,Fast,8.0,dang.com,Để đi số thì của mà đến.,PROD81400,Nguyễn và Bùi Công ty TNHH MTV,Other,https://dummyimage.com/908x637
ORD000095,CUST6930,Blonkiy,38:29.5,34,Personal Care,703.0,Good quality products.,4,No,No,Botswana,"495 Mai Đường, Thị xã JaneXã, 828928",JohnHuyện,An Xuân Đặng,Gold ,224742.0,RO,DJF,Điều Dưỡng,06 0122 2916,₫852.58, Money  ,Fast,8.0,noang.coj,Sẽ có có rất.,PROD74187,Dương và đối tác Công ty TNHH,Beauty,https://dummyimage.com/860x748
ORD000096,CUST4593,Blinkit,13:29.5,20,Grocery,378.0,Packaging could be better.,3,No,No,Gabon,"1 Janr Dãj, Qhận JohbPuườnb, 152113",Huyện JohnPhường,Thành Trần,Diamond,577097.0,VU,HKD,Kỹ sư xây dựng,  03 6210 2306,₫37.91,Visa,Standard,8.0,PHAM.ORG,Là với với bên cho.,PROD87485,Trần và Dương Công ty TNHH,Food,https://dummyimage.com/338x982
ORD000097,CUST3266,Blinkit,58:29.5,30,Fruits & Vegetables,306.0,Quick and reliable!,5,No,No,Taiwan,"4 Jane Ngõ, JohnXã, 905477",JaneThị xã,Bà Ngọc Nguyễn,Gold,340515.0,MD,MAD,Tư vấn khách hàng,+84-70-887 3390,"₫32,795.62",EXCHANGE,Standard,9.0,le.net,Hơn số của để.,PROD39663,Lê và đối tác Công ty TNHH,Laptop,https://picsum.photos/3/381
ORD000098,CUST9348,JioMart,31:29.5 ,29,Fruits & Vegetables,160.0,"Easy to order, loved it!",5, No,No,Bilivia,"thành phố janequận, 47 đặng hẻm, 378916",JaneHuyện,Nhật Mai Bảo Bùi, Vip  ,225369.0,BE,BIF,TESTER,04 7411291,"  ₫8,857.16  ",Visa,Fast,1.0,duong.com,Hoặc đến cũng như nào tôi giữa.,PROD53116,  Bùi và đối tác Tập Đoàn  ,Fashion,Https://Placekitten.Com/806/361
IRD000099,CUST9085,Blinkit,06:29.5,35,Beverages,364.0,"  Not fresh, disappointed. ",2,Hk,Yes,Federated States of Micronesia,"297 Hoàng Khu, JaneQuận, 978568",JohnThị xã,Trọng Dương,Vip,  312412.0  ,  ID,BND,Chuyên viên tín dụng,+84 81 7180186,₫1.31,Visa,Fsst,9.0,jfuywj.foj,Để tại này vậy nếu.,PROD93742,trần công ty trách nhiệm hữu hạn,Mobile,https://picsum.photos/558/879
ORD000100,CUST2489,Blinkit,52:29.5,19,Fruits & Vegetables,427.0,Quick and reliable!,5,No,No,Kingdom of the Netherlands,"253 Lê Đường, JaneQuận, 713223",Thị xã JaneXã,Hạnh Trần,Vip,847726.0,SO, JOD,Marketing Manager,08 7799 9425,₫500.69,Exchange,VIP,1.0,tran.net,Như rất đến cũng đó có từ.,PROD18162,Đặng Bùi Doanh nghiệp tư nhân,Appliances,https://placekitten.com/242/647
ORD000101,CUST1771,JioMart,42:29.5,39,Beverages,160.0,Very satisfied with the service.,5,NO,No,Brunei Darussalam  ,"5 Lê Khu, Huyện JaneQuận, 492217",JohnThị xã,Khoa Hữu Mai,Gold,320944.0,YE,GHS,Giáo viên,+84 71 4028468,"₫40,317.72",Money,vip,9.0,dang.com,Rất hơn không một.,PROD57714,Hoàng và Vũ Công ty Hợp danh,Beauty,hggps://dumjyjmagr.ckm/806x31
ORD000102,CUST2796,JioMart,52:29.5,5,Personal Care  ,377.0,Items missing from order.,2,No,Yes,Fiji,"882 Dương Số, Huyện JaneXã, 123657",JohnHuyện,Lâm Hoàng,Gold,803427.0,BF,KGS,Chuyên viên phân tích thị trường,05 2198269,"₫5,336.19",Exchange,VIP,8.0,vu.com,Cho thì với vài.,PROD55653,Lê và Mai Công ty Hợp danh,Laptop,https://placekitten.com/794/727
ORD000103,CUST3504,jiomart,00:29.5,45,Peewkbzo Card,634.0,Delivery person was rude.,2,Yes,Yes,Kiribati,"8 Johb Yổ, Qjận JohnHyyện, 391992",JohnXã,Quý ông Tú Trần,Sliver,735596.0,TT,DOP,Kỹ sư xây dựng,03 0152 3087,"₫54,800.49",Money,Standard,10.0,dang.info,Như như gần đi của.,PRKD22546,Hoàng Phạm Doanh nghiệp tư nhân,Mobile, https://dummyimage.com/245x184  
ORD000104,CUST3621,Blinkit,53:29.5,27,SNACKS,285.0,Excellent experience!,5,No,No,Burkina Faso,"747 Bùi Hẻm, JohnThị xã, 801337",Thành phố JaneHuyện,Quý ông Hoàng Dương,Sliver,188880.0,HR,LRD,Thực tập sinh giáo dục,05 1619082,₫638.33,MasterCard,VIP,10.0,nguyen.info,Sẽ đang cách tự cái.,prod32599,Lê và Dương Công ty Hợp danh,Tech,https://picsum.photos/897/458 
  ORD000105 ,Cust7916,JIOMART,11:29.5,28,Beverages,391.0,Items missing from order.,2,No,Yes,Central African Republic,"72 Jane Ngõ, Thị xã JohnPhường, 949216",JaneQuận,Hà Trí Mai,Gold,204870.0,GE,JLY,Nhân viên ngân hàng,+84-84-865675,₫984.52,MasterCard,Fast,1.0,duong.com,Để đó từng được với gần.,PROD76038,Vũ Vũ Công ty Trách nhiệm hữu hạn,Baby,https://placekitten.com/677/694
ORD000106 ,CUST2040  ,JioMart,34:29.5,33,Snacks,51.0,Delivery person was rude.,  2 ,No,Yes,Israel,"6 Jane Hẻm, Huyện JohnXã, 472186",JohnPhường,Ông Trung Mai,sliver,278534.0,MC,ttd,Kỹ eư biák xár,(09) 5872 6949,₫53.24,Money,VIP,6.0,le.com,Đi của được.,PROD41068,Trần và đối tác Công ty TNHH MTV,Tech,https://picsum.photos/292/465
Ord000107,CUST7304,Blinkit,15:29.5,31,Fruits & Vegetables,367.0,Good quality products.,4,No,No,Palestine,"6 Jane Số, Quận JohnPhường, 437051",Johnhuyện,Ngọc Bùi,Diamond,550367.0,SB,SAR,Nhân viên ngân hàng,+84-93-340473,"₫6,212.97", Visa,VIP,1.0,le.org,Hơn từng vẫn số và.,PROD08476,Trần và Trần Tập Đoàn,  Laptop ,https://placekitten.com/459/281
ORD000108,CUST7252,JioMart,51:29.5,29,Grocery,1015.0,Excellent experience!,5,No,No,Kuwait,"56 John Dãy, JohnHuyện, 788067",JaneThị xã,Hồng Trần,Vip,687907.0,MC,CUC,Sales Representative,+84 41 3064062,₫807.06,MasterCard,VIP,5.0,dang.com,Rất để chỉ các các cho.,PROD85258,Nguyễn và Nguyễn Công ty TNHH MTV,Mobile,https://placekitten.com/103/1008
ORD000109,CUST8668,Blinkit,33:29.5,42,Beverages,607.0,Packaging could be better.,3,yes,No,Jordan,"13 John Ngõ, JohnXã, 332054",JohnQuận,Cô Ánh Lê,Diamond,726117.0,PE,CAD,Điều Dưỡmg,07 1749 8115,₫547.51,Money,VIP,9.0,duong.info,Như như vẫn trong hơn.,PROD26315,Lê Tập Đoàn,Tech,htfos://dhmmyimage.com/1015c870
ORD000110,CUST9669,Swiggy Instamart,27:29.5,14,Dairy,600.0,"Horrible experience, never ordering again.",1,No,Yss,Uzbekistan,"850 Hkàjg Dãg, JoyjPhườjt, 178325",JaneQuận,Gtọmg Vũ,Sliver,  702801.0,YE,GBO,Đuềy Dưỡng,(08) 7291 1620,₫1.82,MASTERCARD,VIP,2.0,bkajg.net,Thế đang một mỗi có.,PROD32457,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Fashion,htyps://lkvsuj.ohktps/651/70
LRF000111,CUST5119,JioMart,10:29.5,20,Personal Care,727.0,Delivery Person Was Rude.,2,no,Yes,Mezico,"82 Dương Số, Thàbg pyố JabeOuường, 245931",Janehuyện,Quý cô Yến Dương,Btonze,903600.0,MN,LSL,Điều Dưỡng,(00) 2909 8476,"₫5,689.40",Exchange,Faxt,3.0,bui.com,Số mà nhiều.,PROD88888,Vũ và đối tác Công ty TNHH MTV,Mobile,https://placekitten.com/332/798
ORD000112,CUST1188,Swiggy Instamart,55:29.5,34,Beverages,624.0,"Very late delivery, not happy.",2,No,Yes,Democratic Republic of the Congo,"399 Jane Đường, JaneQuận, 474731", Thành phố JohnHuyện,Yếm Msi,Vip,354624.0,IL,NGN,TƯ VẤN KHÁCH HÀNG,+84 32 3344722,₫82.05,Money,Fast,2.0,tran.com,cái chưa có cái tại nhưng.,PROD58777,Phạm Tập Đoàn,Laptop,https://picsum.photos/607/527
ORD000113,CUST2876  ,Blinkit,55:29.5,26,Fruits & Vegetables,252.0,Very satisfied with the service.,5,No,No,Denmark,"97 John Số, JaneXã, 581736",JaneThị xã,Bác Bảo Đặng,Gold,846365.0,CF,zar,Sales Representative,03 5055 5219,"₫8,738.39",Money,Standard,10.0,le.com, Vài thế cái của cho trong.,PROD17453,Hoàng Nguyễn Công ty TNHH,Other,https://placekitten.com/218/701
ORD000114,CUST9797,JioMart,19:29.5,42,Dairy,724.0,"Vsry lage dekiberg, not happy.",2,Yes,Yes,Singapore,"34 John Hẻm, Thị xã JaneThị xã, 817560",JaneThành phố,Tú Đặng,Bronze,353834.0,SL ,NPR,Quản lý sản xuất,(07)393-9913,"₫1,950.75",MasterCard,Fast,8.0,mai.com,Đến và cũng gần chỉ.,PROD58959,Hoàng Lê Công ty Hợp danh,Baby,https://picsum.photos/650/877
